cell_id,model_key,model_served,prompt_id,lang,gen,fk_tier,stance,n_tokens,n_sentences,mattr,hapax_rate,mean_token_len,zipf_slope,sent_len_mean,sent_len_sd,burstiness,dep_depth,subord_rate,func_word_ratio,first_person_rate,para_count,para_len_mean,question_rate,connective_rate,comma_per_1k,colon_per_1k,dash_per_1k,semicolon_per_1k,bigram_entropy,digit_rate
deepseek|P06|zh|1,deepseek,deepseek/deepseek-v4-pro-0813,P06,zh,1,expert,against,356,17,0.8915960912052118,0.4803370786516854,1.800561797752809,-0.5030794999615109,20.94117647058824,7.95668420445425,-0.4493236510531032,5.352941176470588,2.0,0.196629213483146,0.0,6,59.333333333333336,0.0,98.31460674157304,98.31460674157304,2.808988764044944,2.808988764044944,5.617977528089888,8.96389982991398,11.315417256011315
deepseek|P10|zh|0,deepseek,deepseek/deepseek-v4-pro-0813,P10,zh,0,educated,against,459,21,0.8380000000000001,0.4161220043572984,1.6122004357298474,-0.5337323716040386,21.857142857142858,6.521393365575444,-0.5403995953565234,5.380952380952381,2.619047619047619,0.3093681917211329,2.178649237472767,6,76.5,0.0,111.11111111111111,87.14596949891067,2.178649237472767,0.0,2.178649237472767,9.043489481888628,0.0
deepseek|P08|zh|1,deepseek,deepseek/deepseek-v4-pro-0813,P08,zh,1,general,for,466,17,0.9023501199040768,0.4141630901287553,1.6888412017167382,-0.5336214124092673,27.41176470588235,12.026319176754642,-0.3901164563398401,5.470588235294118,3.0588235294117645,0.2639484978540772,0.0,5,93.2,0.0,105.15021459227468,83.69098712446352,0.0,8.583690987124463,0.0,9.220285062426024,70.50528789659225
deepseek|P09|zh|0,deepseek,deepseek/deepseek-v4-pro-0813,P09,zh,0,expert,for,473,21,0.8783490566037736,0.4080338266384778,1.6765327695560253,-0.553956741010188,22.52380952380953,9.952984716249931,-0.3870709871990301,5.190476190476191,2.523809523809524,0.3107822410147992,0.0,6,78.83333333333333,0.0,118.39323467230444,90.9090909090909,2.1141649048625792,0.0,4.228329809725159,9.24323749852368,0.0
deepseek|P12|zh|1,deepseek,deepseek/deepseek-v4-pro-0813,P12,zh,1,expert,for,457,16,0.9005882352941178,0.4617067833698031,1.5820568927789935,-0.5108370994012389,28.5625,10.17820383630301,-0.4745472937553987,5.9375,3.8125,0.3304157549234136,0.0,3,152.33333333333334,0.0,140.0437636761488,85.33916849015317,0.0,0.0,0.0,9.217760073886035,0.0
deepseek|P12|zh|0,deepseek,deepseek/deepseek-v4-pro-0813,P12,zh,0,expert,for,533,19,0.8773553719008267,0.4277673545966229,1.6266416510318948,-0.5425987372271618,28.05263157894737,9.448537124929423,-0.4960937244629044,5.631578947368421,2.736842105263158,0.3133208255159475,0.0,4,133.25,0.0,114.44652908067542,82.5515947467167,1.876172607879925,0.0,0.0,9.39798720724587,0.0
deepseek|P11|zh|0,deepseek,deepseek/deepseek-v4-pro-0813,P11,zh,0,general,against,445,23,0.8963636363636364,0.503370786516854,1.6651685393258426,-0.4783178112761471,19.347826086956523,9.028282307445028,-0.3636701564597732,5.130434782608695,2.782608695652174,0.251685393258427,2.247191011235955,6,74.16666666666667,0.0,105.61797752808988,116.85393258426966,2.247191011235955,4.49438202247191,2.247191011235955,9.292328848392094,0.0
deepseek|P01|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P01,ru,0,general,for,382,20,0.9075675675675676,0.6204188481675392,6.664921465968586,-0.3878571358416151,19.1,5.369504534625929,-0.5611268281278248,7.0,1.45,0.2801047120418848,5.235602094240837,5,76.4,0.0,75.91623036649214,104.71204188481676,0.0,13.089005235602096,0.0,8.02646054363948,0.0
deepseek|P02|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P02,ru,1,educated,for,289,19,0.9441666666666668,0.71280276816609,6.865051903114187,-0.3142042486807631,15.210526315789474,6.014602114561796,-0.4332564691612323,5.421052631578948,1.4736842105263157,0.2491349480968858,0.0,5,57.8,0.0,69.20415224913495,93.42560553633218,3.460207612456748,10.38062283737024,0.0,8.01110718779949,0.4916420845624385
deepseek|P01|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P01,ru,1,general,for,330,19,0.9251957295373666,0.6454545454545455,6.587878787878788,-0.3701927376443482,17.36842105263158,5.794734451933156,-0.499659323118459,5.894736842105263,1.105263157894737,0.2818181818181818,0.0,5,66.0,0.0,87.87878787878788,93.93939393939394,6.0606060606060606,12.12121212121212,0.0,7.926513473317774,0.0
deepseek|P03|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P03,ru,0,general,against,438,26,0.9377892030848328,0.6643835616438356,6.28310502283105,-0.3446544051458383,16.846153846153847,5.696962753554266,-0.4945718593649974,6.076923076923077,1.5,0.2945205479452055,11.415525114155251,8,54.75,0.0,61.64383561643836,89.04109589041096,4.566210045662101,9.1324200913242,0.0,8.05972537361639,1.4124293785310735
deepseek|P02|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P02,ru,0,educated,for,315,18,0.909248120300752,0.6698412698412698,6.869841269841269,-0.3534427339817318,17.5,4.553602323177449,-0.5870423111428108,6.055555555555555,0.9444444444444444,0.2285714285714285,0.0,5,63.0,0.0,98.41269841269842,107.93650793650794,3.1746031746031744,12.698412698412698,0.0,7.987572639513065,3.6003600360036003
deepseek|P11|zh|1,deepseek,deepseek/deepseek-v4-pro-0813,P11,zh,1,general,against,431,21,0.9037172774869112,0.4617169373549884,1.6218097447795825,-0.494362431246294,20.52380952380953,7.941152609155975,-0.442040177530448,5.333333333333333,2.380952380952381,0.2784222737819025,4.640371229698376,6,71.83333333333333,0.0,122.96983758700696,106.72853828306263,0.0,0.0,0.0,9.151513476238351,0.0
deepseek|P03|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P03,ru,1,general,against,319,18,0.9438518518518516,0.6614420062695925,6.35423197492163,-0.349476824599608,17.72222222222222,4.908642504993622,-0.5661992978031903,5.722222222222222,1.5,0.2915360501567398,0.0,5,63.8,0.0,75.23510971786834,94.04388714733544,0.0,9.404388714733544,0.0,8.010474211787066,0.0
deepseek|P04|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P04,ru,1,expert,for,348,20,0.9168561872909698,0.6580459770114943,7.209770114942529,-0.3412521428568915,17.4,5.25557348265429,-0.5360458664462325,6.0,0.55,0.2212643678160919,0.0,5,69.6,0.0,66.0919540229885,86.20689655172414,0.0,14.367816091954024,0.0,8.101709445178022,10.069713400464757
deepseek|P10|zh|1,deepseek,deepseek/deepseek-v4-pro-0813,P10,zh,1,educated,against,503,22,0.8818502202643173,0.4771371769383697,1.6381709741550696,-0.5075696160575037,22.863636363636363,7.905967935953763,-0.4861183225512538,5.318181818181818,3.5,0.3001988071570576,0.0,6,83.83333333333333,0.0,119.28429423459244,79.52286282306163,1.9880715705765408,0.0,1.9880715705765408,9.304780650341472,0.0
deepseek|P05|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P05,ru,1,educated,against,389,21,0.9521176470588236,0.6786632390745502,7.365038560411311,-0.3189151648114129,18.52380952380953,7.934853795874551,-0.4002075085953892,6.380952380952381,1.1904761904761905,0.2313624678663239,0.0,5,77.8,0.0,64.26735218508998,105.39845758354755,0.0,10.282776349614396,0.0,8.017807653635748,0.0
deepseek|P04|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P04,ru,0,expert,for,337,18,0.9372222222222224,0.6617210682492581,6.732937685459941,-0.3457350703569034,18.72222222222222,7.135706037498656,-0.4480837006099976,5.722222222222222,0.7222222222222222,0.2433234421364985,0.0,5,67.4,0.0,77.1513353115727,80.1186943620178,0.0,29.67359050445104,0.0,8.049084905844245,11.57804459691252
deepseek|P06|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P06,ru,0,expert,against,272,12,0.9339910313901344,0.7132352941176471,7.488970588235294,-0.2929300108289406,22.666666666666668,6.286107819243281,-0.5657681910725029,6.083333333333333,1.0,0.2169117647058823,0.0,4,68.0,0.0,69.8529411764706,95.58823529411764,3.676470588235294,0.0,3.676470588235294,8.062763652799788,0.4786979415988511
deepseek|P07|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P07,ru,0,educated,against,332,18,0.9404240282685512,0.6927710843373494,6.870481927710843,-0.3215834787666277,18.444444444444443,6.289320754704403,-0.491438468501283,6.166666666666667,1.5,0.2620481927710843,3.0120481927710845,5,66.4,0.0,87.34939759036145,105.42168674698796,6.024096385542169,6.024096385542169,0.0,8.012225569304789,0.0
deepseek|P05|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P05,ru,0,educated,against,361,17,0.9447435897435896,0.6925207756232687,6.770083102493075,-0.3230788017554664,21.235294117647054,6.046997310284521,-0.5567089863944777,6.764705882352941,1.588235294117647,0.2825484764542936,5.54016620498615,5,72.2,0.0,60.94182825484764,105.26315789473684,5.54016620498615,2.770083102493075,0.0,8.004789579937968,0.0
deepseek|P06|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P06,ru,1,expert,against,296,18,0.957004048582996,0.793918918918919,7.996621621621622,-0.2248890352218726,16.444444444444443,8.233519883573647,-0.3327229285094854,5.555555555555555,0.2777777777777778,0.2027027027027027,0.0,5,59.2,0.0,84.45945945945945,77.70270270270271,3.3783783783783785,3.3783783783783785,10.135135135135137,8.109226863217094,0.0
deepseek|P07|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P07,ru,1,educated,against,335,17,0.9433566433566432,0.6925373134328359,7.044776119402985,-0.3194942804363928,19.705882352941178,5.698296959205805,-0.5513890144460466,6.470588235294118,1.8823529411764703,0.2626865671641791,0.0,5,67.0,0.0,71.64179104477611,89.55223880597015,2.985074626865672,5.970149253731344,0.0,7.989058210064332,0.0
deepseek|P08|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P08,ru,1,general,for,296,21,0.9195951417004048,0.7297297297297297,7.114864864864865,-0.2901118419634242,14.095238095238097,7.822434160188002,-0.2861984549247538,5.190476190476191,0.9523809523809524,0.2195945945945946,0.0,7,42.285714285714285,0.0,81.08108108108108,101.35135135135135,10.135135135135137,16.89189189189189,0.0,7.953200870262898,0.9220839096357768
deepseek|P08|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P08,ru,0,general,for,275,19,0.9217699115044248,0.7345454545454545,6.858181818181818,-0.2916062932620555,14.473684210526317,6.760739777508175,-0.3632283332650959,5.526315789473684,0.9473684210526316,0.2545454545454545,0.0,5,55.0,0.0,90.9090909090909,116.36363636363636,10.909090909090908,21.818181818181817,0.0,7.969789088397118,0.0
deepseek|P09|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P09,ru,0,expert,for,293,18,0.952622950819672,0.6860068259385665,7.235494880546075,-0.3308930126427057,16.27777777777778,7.559999654182653,-0.3657127074232511,5.777777777777778,1.1111111111111112,0.2491467576791808,0.0,5,58.6,0.0,71.67235494880546,92.15017064846415,0.0,6.825938566552901,0.0,7.981455232850709,0.0
deepseek|P10|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P10,ru,0,educated,against,284,16,0.9366808510638296,0.7288732394366197,7.454225352112676,-0.2899502373665115,17.75,5.013315602805526,-0.5595267675164468,6.4375,1.5625,0.2218309859154929,0.0,5,56.8,0.0,52.816901408450704,80.98591549295774,0.0,3.5211267605633805,0.0,8.011798138976392,0.0
deepseek|P11|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P11,ru,0,general,against,323,17,0.9425547445255474,0.7120743034055728,6.628482972136223,-0.297835381055122,19.0,4.609772228646444,-0.6095030325575722,6.588235294117647,1.7647058823529411,0.2910216718266253,9.287925696594428,5,64.6,0.0,80.49535603715171,123.83900928792568,3.095975232198142,12.38390092879257,0.0,7.918585605886135,0.0
deepseek|P09|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P09,ru,1,expert,for,278,18,0.9456768558951965,0.7158273381294964,7.438848920863309,-0.2983077975764874,15.444444444444445,6.572869569608466,-0.4029362922822262,5.055555555555555,0.5555555555555556,0.2338129496402877,0.0,5,55.6,0.0,71.94244604316546,89.92805755395683,3.597122302158273,17.985611510791365,0.0,7.95263595075779,0.0
deepseek|P11|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P11,ru,1,general,against,312,15,0.9441064638783268,0.6858974358974359,6.259615384615385,-0.3332872797570272,20.8,8.33409520326849,-0.4278802794374403,6.4,1.8,0.3173076923076923,16.025641025641026,5,62.4,0.0,73.71794871794872,128.2051282051282,3.2051282051282053,16.025641025641026,0.0,7.93037687035366,0.0
deepseek|P12|ru|0,deepseek,deepseek/deepseek-v4-pro-0813,P12,ru,0,expert,for,438,26,0.9240616966580978,0.6689497716894978,6.817351598173516,-0.3446627858966102,16.846153846153847,5.025473571255212,-0.5404572805355025,6.0,1.2307692307692308,0.2465753424657534,0.0,5,87.6,0.0,89.04109589041096,118.72146118721462,2.2831050228310503,11.415525114155251,0.0,8.031945480603854,0.0
deepseek|P10|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P10,ru,1,educated,against,322,20,0.9504761904761906,0.6987577639751553,7.1770186335403725,-0.3214361421114097,16.1,5.5431323084943305,-0.4877698634851662,6.05,1.05,0.2422360248447205,6.211180124223603,8,40.25,0.05,55.90062111801242,80.74534161490683,6.211180124223603,9.316770186335404,0.0,8.086180057620314,0.0
deepseek|P12|ru|1,deepseek,deepseek/deepseek-v4-pro-0813,P12,ru,1,expert,for,336,18,0.9163066202090592,0.6904761904761905,6.723214285714286,-0.31302437677781,18.666666666666668,6.695037670675551,-0.472035665929764,6.222222222222222,1.4444444444444444,0.238095238095238,0.0,4,84.0,0.0,80.35714285714286,104.16666666666669,2.9761904761904763,8.928571428571429,0.0,7.971189243954731,0.0
deepseek|P01|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P01,ja,0,general,for,648,26,0.7785642737896494,0.2638888888888889,1.751543209876543,-0.772224429288507,24.923076923076923,6.430695619748002,-0.5897976480524274,6.538461538461538,2.6538461538461537,0.441358024691358,3.08641975308642,5,129.6,0.0,33.95061728395062,69.44444444444444,0.0,0.0,0.0,9.23372093168945,0.0
deepseek|P01|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P01,ja,1,general,for,665,25,0.7728571428571429,0.2541353383458646,1.7759398496240602,-0.7900260595534506,26.6,10.037429949942366,-0.4520669182496435,6.36,2.44,0.4300751879699248,3.007518796992481,6,110.83333333333331,0.0,31.57894736842105,73.6842105263158,0.0,0.0,0.0,9.12495223431144,0.0
deepseek|P02|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P02,ja,0,educated,for,521,21,0.7977118644067797,0.2975047984644913,1.6506717850287909,-0.71385025879406,24.80952380952381,8.634923552753941,-0.4836258791052211,6.190476190476191,1.619047619047619,0.3934740882917466,0.0,6,86.83333333333333,0.0,30.71017274472169,63.339731285988485,0.0,0.0,0.0,9.14345971955189,0.0
deepseek|P04|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P04,ja,0,expert,for,627,20,0.8048096885813149,0.2472089314194577,1.6762360446570972,-0.7735205394798949,31.35,14.708661966409633,-0.361307457123414,6.05,2.3,0.3604465709728867,0.0,6,104.5,0.0,25.518341307814996,55.8213716108453,0.0,0.0,0.0,9.120079274906177,23.214285714285715
deepseek|P03|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P03,ja,1,general,against,461,18,0.7755339805825242,0.2863340563991323,1.6594360086767896,-0.7205693654585023,25.61111111111111,6.598920490048879,-0.5902568136684951,6.722222222222222,3.2777777777777777,0.4750542299349241,2.169197396963124,5,92.2,0.0,56.399132321041215,75.92190889370933,0.0,0.0,0.0,8.870896407072225,0.0
deepseek|P02|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P02,ja,1,educated,for,609,22,0.7996071428571428,0.3267651888341543,1.6354679802955665,-0.7091487615136258,27.681818181818183,8.73082314144965,-0.5204509849237101,6.136363636363637,2.0,0.4285714285714285,0.0,6,101.5,0.0,49.26108374384236,49.26108374384236,0.0,0.0,0.0,9.355565912222918,5.665722379603399
deepseek|P03|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P03,ja,0,general,against,555,21,0.7839130434782609,0.2594594594594595,1.6306306306306306,-0.7608487778539056,26.428571428571427,10.72180688396983,-0.4227888182581251,6.428571428571429,2.6666666666666665,0.4756756756756757,1.8018018018018016,5,111.0,0.0,43.24324324324324,55.85585585585586,0.0,0.0,0.0,9.05683024737672,0.0
deepseek|P04|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P04,ja,1,expert,for,471,18,0.8022748815165875,0.2781316348195329,1.653927813163482,-0.749093042785793,26.166666666666668,8.403430671982933,-0.5138323974235477,5.944444444444445,2.1666666666666665,0.3821656050955414,0.0,6,78.5,0.0,38.21656050955414,57.32484076433121,0.0,0.0,0.0,8.88333138468954,0.0
deepseek|P07|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P07,ja,0,educated,against,593,21,0.7663235294117647,0.2782462057335582,1.639123102866779,-0.7497003680561274,28.23809523809524,8.514133907243659,-0.5366738777354699,6.476190476190476,2.857142857142857,0.4502529510961214,3.372681281618887,6,98.83333333333331,0.0,50.5902192242833,75.88532883642496,1.6863406408094437,0.0,0.0,9.097367163155116,3.813155386081983
deepseek|P05|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P05,ja,0,educated,against,504,21,0.8066373626373627,0.3412698412698413,1.738095238095238,-0.6919967136461571,24.0,10.173494974687902,-0.4045973359047211,6.190476190476191,2.4285714285714284,0.4226190476190476,0.0,3,168.0,0.0,37.698412698412696,65.47619047619048,0.0,0.0,0.0,9.162783247495833,0.0
deepseek|P06|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P06,ja,1,expert,against,526,20,0.7549266247379456,0.2927756653992395,1.682509505703422,-0.7714363681918397,26.3,9.739231570249643,-0.4595205754448231,6.1,2.2,0.435361216730038,0.0,5,105.2,0.0,51.330798479087456,66.53992395437263,0.0,0.0,0.0,8.96488473277038,0.0
deepseek|P06|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P06,ja,0,expert,against,505,17,0.7820175438596492,0.2851485148514851,1.6732673267326732,-0.7560118774904895,29.705882352941178,11.422372268285343,-0.4445486503874056,6.411764705882353,2.4705882352941178,0.4316831683168317,0.0,6,84.16666666666667,0.0,53.46534653465346,73.26732673267327,0.0,0.0,0.0,8.843203690318317,0.0
deepseek|P07|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P07,ja,1,educated,against,585,21,0.7642537313432837,0.2683760683760683,1.606837606837607,-0.7667919431979108,27.857142857142858,8.996030870810271,-0.5117907110406189,6.666666666666667,2.7142857142857144,0.4632478632478632,1.709401709401709,5,117.0,0.0,47.86324786324786,73.5042735042735,0.0,0.0,0.0,8.928256360346811,3.956478733926805
deepseek|P09|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P09,ja,1,expert,for,453,16,0.7710396039603961,0.2781456953642384,1.6578366445916115,-0.754953814190501,28.3125,9.884120260970793,-0.4824610034375025,6.3125,2.1875,0.4304635761589404,0.0,6,75.5,0.0,26.490066225165563,66.2251655629139,0.0,0.0,0.0,8.82029194889526,0.0
deepseek|P08|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P08,ja,0,general,for,620,18,0.8024868651488616,0.3032258064516129,1.55,-0.7324451781433836,34.44444444444444,10.96101230953023,-0.5171940514145039,7.666666666666667,3.333333333333333,0.4483870967741935,0.0,5,124.0,0.0,35.483870967741936,58.064516129032256,0.0,0.0,0.0,9.289447784334335,5.911330049261084
deepseek|P10|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P10,ja,1,educated,against,451,16,0.7781592039800993,0.2882483370288248,1.6164079822616408,-0.7430020195907445,28.1875,9.174012208406962,-0.508905733941751,6.25,2.0,0.4323725055432372,0.0,6,75.16666666666667,0.0,44.34589800443459,50.99778270509978,2.217294900221729,0.0,0.0,8.882777016970346,11.597938144329897
deepseek|P08|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P08,ja,1,general,for,668,19,0.7939256865912763,0.2350299401197604,1.6152694610778444,-0.7881647657021983,35.1578947368421,10.751036941692528,-0.531636370152376,7.473684210526316,4.2105263157894735,0.4520958083832335,0.0,5,133.6,0.0,38.92215568862275,58.383233532934135,0.0,0.0,0.0,9.2546237681736,6.156552330694811
deepseek|P11|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P11,ja,1,general,against,380,12,0.7929305135951663,0.3447368421052632,1.6894736842105262,-0.6450062621573178,31.666666666666668,7.571877794400364,-0.6140591911143252,7.25,3.333333333333333,0.4552631578947368,0.0,1,380.0,0.0,57.89473684210526,50.0,0.0,0.0,0.0,8.890425087310716,0.0
deepseek|P01|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P01,tr,0,general,for,338,19,0.9345328719723184,0.6124260355029586,6.476331360946745,-0.3965516660037698,17.789473684210527,4.67355381515586,-0.5838892317353317,5.526315789473684,1.0,0.2041420118343195,0.0,4,84.5,0.0,44.37869822485207,71.00591715976331,5.9171597633136095,0.0,8.875739644970414,7.652898811851543,0.0
deepseek|P10|ja|0,deepseek,deepseek/deepseek-v4-pro-0813,P10,ja,0,educated,against,423,17,0.826096256684492,0.3498817966903073,1.657210401891253,-0.6720565573322325,24.88235294117647,10.04914394949376,-0.4246370843513573,5.823529411764706,1.8235294117647056,0.3947990543735225,0.0,5,84.6,0.0,33.096926713947994,54.37352245862884,0.0,0.0,0.0,8.94204765536991,12.032085561497324
deepseek|P12|ja|1,deepseek,deepseek/deepseek-v4-pro-0813,P12,ja,1,expert,for,631,22,0.8249140893470791,0.2963549920760697,1.6576862123613312,-0.7265802979845045,28.681818181818183,10.687715973362724,-0.4570565183100469,6.090909090909091,1.7272727272727273,0.393026941362916,0.0,6,105.16666666666669,0.0,28.526148969889064,76.06973058637084,0.0,0.0,0.0,9.321475741145674,3.54924578527063
deepseek|P03|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P03,tr,0,general,against,267,18,0.9364220183486238,0.6928838951310862,6.232209737827716,-0.3148888077557393,14.833333333333334,5.067195534833375,-0.49074765114017,4.888888888888889,1.0555555555555556,0.1910112359550561,11.235955056179776,5,53.4,0.0555555555555555,52.43445692883895,89.88764044943821,0.0,0.0,11.235955056179776,7.786023950848281,0.0
deepseek|P02|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P02,tr,0,educated,for,352,21,0.9132013201320128,0.5852272727272727,6.426136363636363,-0.4214326196718761,16.761904761904763,4.43739520332325,-0.5813639874333913,5.142857142857143,0.8095238095238095,0.1988636363636363,0.0,5,70.4,0.0,53.97727272727273,93.75,0.0,0.0,5.681818181818182,7.769809355664526,0.0
deepseek|P02|tr|1,deepseek,deepseek/deepseek-v4-pro-0813,P02,tr,1,educated,for,340,21,0.911890034364261,0.55,6.320588235294117,-0.4292512487969948,16.19047619047619,3.749920634080775,-0.6238870603154018,5.285714285714286,0.7619047619047619,0.188235294117647,8.823529411764707,5,68.0,0.0,52.94117647058823,94.11764705882354,0.0,0.0,2.9411764705882355,7.7346598812071985,0.0
deepseek|P01|tr|1,deepseek,deepseek/deepseek-v4-pro-0813,P01,tr,1,general,for,426,20,0.9183554376657824,0.57981220657277,6.65962441314554,-0.4275807059565371,21.3,6.473427466025608,-0.5338402165923269,6.6,1.4,0.2018779342723004,0.0,6,71.0,0.0,42.25352112676056,77.46478873239437,2.347417840375587,0.0,11.737089201877934,7.747978579203186,0.0
deepseek|P04|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P04,tr,0,expert,for,317,17,0.8764179104477612,0.5078864353312302,6.495268138801261,-0.4924722612712803,18.647058823529413,7.262413308179557,-0.4394009054864883,6.0,0.7058823529411765,0.1798107255520504,0.0,6,52.833333333333336,0.0,37.85488958990536,63.09148264984227,0.0,6.309148264984227,6.309148264984227,7.7871082360850785,7.615421227986673
deepseek|P05|tr|1,deepseek,deepseek/deepseek-v4-pro-0813,P05,tr,1,educated,against,350,17,0.9435880398671096,0.6142857142857143,6.925714285714286,-0.3975717122125274,20.58823529411765,4.444924402189138,-0.6448770785539382,6.117647058823529,0.8235294117647058,0.2057142857142857,0.0,5,70.0,0.0,45.71428571428572,82.85714285714286,0.0,0.0,11.428571428571429,7.704821288142946,0.0
deepseek|P03|tr|1,deepseek,deepseek/deepseek-v4-pro-0813,P03,tr,1,general,against,450,23,0.9188029925187032,0.6066666666666667,6.595555555555555,-0.3777220126287602,19.565217391304348,7.140321401962251,-0.4652553946028173,5.652173913043479,1.0869565217391304,0.2022222222222222,4.444444444444445,5,90.0,0.0,51.11111111111112,95.55555555555556,0.0,0.0,6.666666666666667,7.758907418905335,0.6578947368421053
deepseek|P06|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P06,tr,0,expert,against,338,18,0.9315570934256056,0.6242603550295858,6.837278106508876,-0.3730180614477811,18.77777777777778,8.055363982396381,-0.3995959135614765,5.5,0.8333333333333334,0.1568047337278106,0.0,5,67.6,0.0,38.46153846153846,97.63313609467455,0.0,0.0,8.875739644970414,7.854512162259898,1.2642225031605565
deepseek|P04|tr|1,deepseek,deepseek/deepseek-v4-pro-0813,P04,tr,1,expert,for,364,18,0.8754920634920638,0.4862637362637362,6.543956043956044,-0.5050600799467883,20.22222222222222,8.748482594851424,-0.3960462715635708,6.333333333333333,0.8333333333333334,0.1538461538461538,0.0,6,60.66666666666666,0.0,35.714285714285715,60.43956043956044,0.0,0.0,8.241758241758241,7.8224242981653935,12.330456226880395
deepseek|P08|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P08,tr,0,general,for,327,18,0.933884892086331,0.6513761467889908,6.648318042813456,-0.3635098474282705,18.166666666666668,3.807886552931954,-0.6534276246821907,5.722222222222222,1.0555555555555556,0.1681957186544342,0.0,5,65.4,0.0,51.98776758409786,67.2782874617737,0.0,0.0,9.174311926605505,7.787128600612358,0.9017132551848512
deepseek|P07|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P07,tr,0,educated,against,292,13,0.928641975308642,0.660958904109589,7.106164383561644,-0.3508597997569388,22.46153846153846,5.15776735638242,-0.6265099933803704,6.615384615384615,1.4615384615384617,0.1678082191780822,0.0,4,73.0,0.0,51.36986301369863,68.4931506849315,0.0,0.0,6.849315068493151,7.676591208688345,0.0
deepseek|P07|tr|1,deepseek,deepseek/deepseek-v4-pro-0813,P07,tr,1,educated,against,317,15,0.9443283582089552,0.6750788643533123,7.0157728706624605,-0.3461039924241852,21.133333333333333,5.742904524798613,-0.5726407427175689,6.666666666666667,1.3333333333333333,0.1798107255520504,0.0,5,63.4,0.0,44.16403785488959,63.09148264984227,0.0,0.0,9.46372239747634,7.708038207286379,0.0
deepseek|P09|tr|1,deepseek,deepseek/deepseek-v4-pro-0813,P09,tr,1,expert,for,288,17,0.938326359832636,0.6840277777777778,6.8125,-0.3306594565310199,16.941176470588236,4.669991812563676,-0.56781681106945,5.529411764705882,0.8235294117647058,0.1597222222222222,0.0,6,48.0,0.0,34.72222222222222,83.33333333333333,3.4722222222222223,0.0,3.4722222222222223,7.81059464824241,2.989536621823617
deepseek|P09|tr|0,deepseek,deepseek/deepseek-v4-pro-0813,P09,tr,0,expert,for,414,23,0.9310136986301368,0.6038647342995169,6.823671497584541,-0.3944631803568384,18.0,6.324555320336759,-0.4799859453094249,5.695652173913044,0.9565217391304348,0.1642512077294686,0.0,6,69.0,0.0,41.06280193236715,86.95652173913044,2.415458937198068,0.0,9.66183574879227,7.868084392771508,4.14794331144141
